CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level
15471.0,2,77,469.4799999999999,1,2,3,123,6,Gold
15472.0,113,76,371.5600000000001,3,2,3,323,8,Gold
15473.0,14,11,1771.2,1,4,1,141,6,Gold
15475.0,77,29,454.10999999999996,3,3,3,333,9,Silver
15478.0,40,46,1441.4199999999998,2,2,2,222,6,Gold
15482.0,15,98,11054.960000000001,1,2,1,121,4,Platinum
15483.0,161,88,233.81,4,2,4,424,10,Silver
15484.0,1,188,3594.3100000000004,1,1,1,111,3,Platinum
15485.0,30,86,2575.0,2,2,1,221,5,Platinum
15488.0,92,2,91.32000000000001,3,4,4,344,11,Bronze
15489.0,22,50,1134.28,2,2,2,222,6,Gold
15491.0,95,154,3100.09,3,1,1,311,5,Platinum
15492.0,28,35,659.4599999999998,2,3,2,232,7,Gold
15493.0,32,297,2001.8000000000002,2,1,1,211,4,Platinum
15494.0,21,125,1299.23,2,1,2,212,5,Platinum
15497.0,17,15,1262.2,1,4,2,142,7,Gold
15498.0,2,512,13316.400000000001,1,1,1,111,3,Platinum
15500.0,8,68,1131.5600000000002,1,2,2,122,5,Platinum
15502.0,15,213,10384.929999999998,1,1,1,111,3,Platinum
15503.0,362,70,147.09,4,2,4,424,10,Silver
15504.0,81,13,52.83,3,4,4,344,11,Bronze
15505.0,52,97,3610.96,3,2,1,321,6,Gold
15506.0,22,164,979.26,2,1,2,212,5,Platinum
15507.0,171,46,492.36000000000007,4,2,3,423,9,Silver
15508.0,189,92,1000.2700000000001,4,2,2,422,8,Gold
15510.0,330,1,250.0,4,4,4,444,12,Bronze
15511.0,11,160,909.23,1,1,2,112,4,Platinum
15512.0,155,7,121.0,4,4,4,444,12,Bronze
15513.0,33,308,14758.22,2,1,1,211,4,Platinum
15514.0,12,178,4139.460000000001,1,1,1,111,3,Platinum
15516.0,44,15,62.43,2,4,4,244,10,Silver
15517.0,233,27,267.03000000000003,4,3,4,434,11,Bronze
15518.0,64,214,1942.4499999999998,3,1,1,311,5,Platinum
15520.0,1,18,343.5,1,3,3,133,7,Gold
15521.0,40,185,3000.2000000000003,2,1,1,211,4,Platinum
15522.0,32,57,398.84000000000003,2,2,3,223,7,Gold
15523.0,84,10,412.01,3,4,3,343,10,Silver
15524.0,24,1,440.0,2,4,3,243,9,Silver
15525.0,2,178,825.92,1,1,2,112,4,Platinum
15526.0,33,4,148.44,2,4,4,244,10,Silver
15527.0,18,163,2429.7800000000007,2,1,1,211,4,Platinum
15528.0,254,26,229.32999999999998,4,3,4,434,11,Bronze
15529.0,22,672,3995.23,2,1,1,211,4,Platinum
15530.0,21,108,1502.3500000000004,2,1,2,212,5,Platinum
15531.0,8,228,2007.4399999999996,1,1,1,111,3,Platinum
15532.0,25,256,1580.93,2,1,1,211,4,Platinum
15533.0,19,83,807.57,2,2,2,222,6,Gold
15535.0,173,75,536.4000000000002,4,2,3,423,9,Silver
15537.0,163,24,110.92000000000002,4,3,4,434,11,Bronze
15539.0,7,41,538.46,1,3,3,133,7,Gold
15540.0,11,15,213.30000000000004,1,4,4,144,9,Silver
15541.0,114,29,85.13,3,3,4,334,10,Silver
15543.0,288,28,127.86,4,3,4,434,11,Bronze
15544.0,9,259,3546.7100000000005,1,1,1,111,3,Platinum
15545.0,54,81,292.71999999999997,3,2,4,324,9,Silver
15547.0,7,702,4954.84,1,1,1,111,3,Platinum
15549.0,77,115,1693.2599999999998,3,1,1,311,5,Platinum
15550.0,4,61,575.6300000000002,1,2,3,123,6,Gold
15551.0,36,29,436.05999999999995,2,3,3,233,8,Gold
15552.0,217,17,90.12,4,4,4,444,12,Bronze
15553.0,60,56,437.23,3,2,3,323,8,Gold
15554.0,277,14,217.2,4,4,4,444,12,Bronze
15555.0,12,899,4805.17,1,1,1,111,3,Platinum
15556.0,24,31,279.77,2,3,4,234,9,Silver
15557.0,28,20,473.65,2,3,3,233,8,Gold
15561.0,11,27,800.5899999999999,1,3,2,132,6,Gold
15562.0,351,1,134.55,4,4,4,444,12,Bronze
15563.0,22,113,1400.44,2,1,2,212,5,Platinum
15565.0,50,8,173.16000000000003,2,4,4,244,10,Silver
15567.0,18,7,186.01000000000002,2,4,4,244,10,Silver
15568.0,2,53,758.29,1,2,2,122,5,Platinum
15569.0,103,31,1375.71,3,3,2,332,8,Gold
15570.0,7,323,4165.52,1,1,1,111,3,Platinum
15571.0,11,57,650.4300000000001,1,2,3,123,6,Gold
15572.0,4,215,2552.86,1,1,1,111,3,Platinum
15573.0,31,104,607.45,2,1,3,213,6,Gold
15574.0,177,168,702.25,4,1,2,412,7,Gold
15576.0,37,45,940.6700000000001,2,2,2,222,6,Gold
15577.0,151,39,258.88000000000005,4,3,4,434,11,Bronze
15578.0,162,13,127.1,4,4,4,444,12,Bronze
15579.0,68,51,348.59999999999997,3,2,3,323,8,Gold
15581.0,120,150,3679.9700000000003,3,1,1,311,5,Platinum
15582.0,24,44,682.9100000000001,2,2,2,222,6,Gold
15584.0,23,123,725.11,2,1,2,212,5,Platinum
15585.0,176,31,455.29999999999995,4,3,3,433,10,Silver
15587.0,50,9,913.6800000000001,2,4,2,242,8,Gold
15589.0,255,29,478.53,4,3,3,433,10,Silver
15592.0,46,24,388.58,2,3,3,233,8,Gold
15593.0,70,5,199.8,3,4,4,344,11,Bronze
15594.0,15,103,1771.7800000000002,1,1,1,111,3,Platinum
15596.0,100,77,1406.5900000000001,3,2,2,322,7,Gold
15597.0,35,22,324.57,2,3,3,233,8,Gold
15598.0,53,14,240.68,3,4,4,344,11,Bronze
15599.0,26,52,761.74,2,2,2,222,6,Gold
15601.0,11,410,6776.56,1,1,1,111,3,Platinum
15602.0,8,47,1297.8700000000001,1,2,2,122,5,Platinum
15603.0,78,2,48.480000000000004,3,4,4,344,11,Bronze
15604.0,52,17,216.39,3,4,4,344,11,Bronze
15605.0,36,67,1198.23,2,2,2,222,6,Gold
15606.0,61,77,2920.16,3,2,1,321,6,Gold
15607.0,336,13,104.76,4,4,4,444,12,Bronze
15608.0,28,60,1093.68,2,2,2,222,6,Gold
15609.0,184,16,298.48,4,4,4,444,12,Bronze
15610.0,51,6,112.46,3,4,4,344,11,Bronze
15611.0,9,43,1591.4500000000003,1,2,1,121,4,Platinum
15612.0,36,6,195.15,2,4,4,244,10,Silver
15615.0,10,423,10399.74,1,1,1,111,3,Platinum
15618.0,32,45,776.8510000000002,2,2,2,222,6,Gold
15619.0,10,3,336.40000000000003,1,4,3,143,8,Gold
15620.0,56,100,1553.1799999999998,3,1,2,312,6,Gold
15621.0,4,16,1293.03,1,4,2,142,7,Gold
15622.0,43,185,3709.5600000000004,2,1,1,211,4,Platinum
15623.0,141,19,301.03,3,3,3,333,9,Silver
15624.0,116,34,588.13,3,3,3,333,9,Silver
15625.0,103,64,1534.26,3,2,2,322,7,Gold
15626.0,74,49,675.8000000000001,3,2,2,322,7,Gold
15628.0,4,155,2870.24,1,1,1,111,3,Platinum
15630.0,45,60,1186.35,2,2,2,222,6,Gold
15632.0,15,167,3285.3100000000004,1,1,1,111,3,Platinum
15634.0,17,15,243.55,1,4,4,144,9,Silver
15636.0,89,25,724.76,3,3,2,332,8,Gold
15637.0,52,15,223.36,3,4,4,344,11,Bronze
15639.0,134,25,425.32,3,3,3,333,9,Silver
15640.0,4,484,12515.66,1,1,1,111,3,Platinum
15641.0,105,119,1887.2,3,1,1,311,5,Platinum
15643.0,191,33,664.0,4,3,2,432,9,Silver
15644.0,166,238,812.9999999999999,4,1,2,412,7,Gold
15645.0,18,52,612.01,2,2,3,223,7,Gold
15646.0,157,35,447.64,4,3,3,433,10,Silver
15648.0,204,25,657.3500000000001,4,3,2,432,9,Silver
15649.0,336,2,816.0,4,4,2,442,10,Silver
15651.0,36,32,646.3,2,3,3,233,8,Gold
15652.0,91,21,337.74,3,3,3,333,9,Silver
15653.0,92,6,877.4399999999999,3,4,2,342,9,Silver
15654.0,9,21,922.5300000000001,1,3,2,132,6,Gold
15655.0,243,34,560.6700000000001,4,3,3,433,10,Silver
15656.0,45,47,748.5,2,2,2,222,6,Gold
15657.0,22,1,30.0,2,4,4,244,10,Silver
15658.0,190,48,1024.1,4,2,2,422,8,Gold
15659.0,43,11,306.45000000000005,2,4,3,243,9,Silver
15660.0,25,90,1600.86,2,2,1,221,5,Platinum
15661.0,317,5,309.8,4,4,3,443,11,Bronze
15663.0,106,9,138.14,3,4,4,344,11,Bronze
15664.0,50,17,386.43,2,4,3,243,9,Silver
15665.0,168,116,2242.01,4,1,1,411,6,Gold
15667.0,39,13,301.32000000000005,2,4,3,243,9,Silver
15668.0,217,1,76.32000000000001,4,4,4,444,12,Bronze
15669.0,40,33,684.34,2,3,2,232,7,Gold
15670.0,296,12,173.05,4,4,4,444,12,Bronze
15671.0,18,78,2657.13,2,2,1,221,5,Platinum
15673.0,88,155,2881.02,3,1,1,311,5,Platinum
15674.0,73,114,2446.6000000000004,3,1,1,311,5,Platinum
15675.0,81,21,323.69,3,3,3,333,9,Silver
15676.0,18,202,3435.7599999999998,2,1,1,211,4,Platinum
15677.0,49,33,657.23,2,3,2,232,7,Gold
15678.0,52,12,352.70000000000005,3,4,3,343,10,Silver
15679.0,24,110,781.2800000000001,2,1,2,212,5,Platinum
15680.0,9,78,1333.6799999999998,1,2,2,122,5,Platinum
15681.0,25,53,1426.16,2,2,2,222,6,Gold
15683.0,117,10,193.75,3,4,4,344,11,Bronze
15687.0,8,166,2993.1,1,1,1,111,3,Platinum
15689.0,119,9,254.1,3,4,4,344,11,Bronze
15690.0,4,19,239.76,1,3,4,134,8,Gold
15691.0,252,2,136.8,4,4,4,444,12,Bronze
15692.0,28,12,191.03999999999996,2,4,4,244,10,Silver
15694.0,0,78,6479.4,1,2,1,121,4,Platinum
15695.0,266,22,409.98,4,3,3,433,10,Silver
15696.0,33,171,2736.46,2,1,1,211,4,Platinum
15699.0,17,18,309.6499999999999,1,3,3,133,7,Gold
15700.0,172,86,696.6799999999998,4,2,2,422,8,Gold
15701.0,2,237,1542.1399999999999,1,1,2,112,4,Platinum
15703.0,264,5,211.5,4,4,4,444,12,Bronze
15704.0,140,117,2293.62,3,1,1,311,5,Platinum
15705.0,201,6,143.10000000000002,4,4,4,444,12,Bronze
15706.0,63,55,1060.56,3,2,2,322,7,Gold
15707.0,35,214,945.5799999999998,2,1,2,212,5,Platinum
15708.0,40,288,3364.24,2,1,1,211,4,Platinum
15709.0,283,6,133.25,4,4,4,444,12,Bronze
15712.0,9,53,1072.36,1,2,2,122,5,Platinum
15713.0,143,19,356.7,4,3,3,433,10,Silver
15714.0,11,35,330.87999999999994,1,3,3,133,7,Gold
15716.0,145,118,1118.81,4,1,2,412,7,Gold
15717.0,234,7,150.3,4,4,4,444,12,Bronze
15719.0,32,937,5045.610000000001,2,1,1,211,4,Platinum
15720.0,24,128,598.73,2,1,3,213,6,Gold
15721.0,11,91,507.08,1,2,3,123,6,Gold
15722.0,35,69,2222.56,2,2,1,221,5,Platinum
15723.0,364,41,203.10000000000002,4,3,4,434,11,Bronze
15724.0,201,11,218.25,4,4,4,444,12,Bronze
15725.0,15,32,415.25,1,3,3,133,7,Gold
15727.0,16,302,5178.959999999999,1,1,1,111,3,Platinum
15729.0,212,5,85.0,4,4,4,444,12,Bronze
15730.0,65,70,1120.88,3,2,2,322,7,Gold
15732.0,212,14,294.11999999999995,4,4,4,444,12,Bronze
15733.0,282,10,162.3,4,4,4,444,12,Bronze
15734.0,114,26,1339.45,3,3,2,332,8,Gold
15737.0,14,72,1205.1200000000001,1,2,2,122,5,Platinum
15738.0,18,173,4812.42,2,1,1,211,4,Platinum
15739.0,66,8,449.12,3,4,3,343,10,Silver
15740.0,49,9,154.88000000000002,2,4,4,244,10,Silver
15743.0,16,88,784.4600000000002,1,2,2,122,5,Platinum
15744.0,77,3,34.8,3,4,4,344,11,Bronze
15745.0,19,62,1094.59,2,2,2,222,6,Gold
15746.0,134,28,196.88000000000002,3,3,4,334,10,Silver
15747.0,12,93,974.0399999999998,1,2,2,122,5,Platinum
15748.0,40,21,149.30999999999997,2,3,4,234,9,Silver
15749.0,235,10,44534.3,4,4,1,441,9,Silver
15750.0,2,293,2465.48,1,1,1,111,3,Platinum
15752.0,39,411,2637.38,2,1,1,211,4,Platinum
15753.0,304,1,79.2,4,4,4,444,12,Bronze
15754.0,51,28,458.57,3,3,3,333,9,Silver
15755.0,10,141,2364.25,1,1,1,111,3,Platinum
15756.0,61,192,532.96,3,1,3,313,7,Gold
15757.0,65,45,714.4200000000001,3,2,2,322,7,Gold
15758.0,24,9,205.25,2,4,4,244,10,Silver
15759.0,218,7,253.04000000000002,4,4,4,444,12,Bronze
15762.0,65,37,583.75,3,3,3,333,9,Silver
15763.0,31,61,1086.9200000000003,2,2,2,222,6,Gold
15764.0,88,180,3279.97,3,1,1,311,5,Platinum
15766.0,64,11,315.05999999999995,3,4,3,343,10,Silver
15768.0,115,27,621.83,3,3,3,333,9,Silver
15769.0,7,130,56252.72,1,1,1,111,3,Platinum
15773.0,5,10,635.6800000000001,1,4,3,143,8,Gold
15774.0,68,25,270.79999999999995,3,3,4,334,10,Silver
15775.0,245,7,104.9,4,4,4,444,12,Bronze
15776.0,133,18,241.61999999999998,3,3,4,334,10,Silver
15777.0,241,21,1047.1100000000001,4,3,2,432,9,Silver
15780.0,183,29,475.28,4,3,3,433,10,Silver
15781.0,25,20,345.46000000000004,2,3,3,233,8,Gold
15782.0,9,43,2614.7400000000002,1,2,1,121,4,Platinum
15783.0,10,14,246.3,1,4,4,144,9,Silver
15785.0,32,83,2328.9700000000003,2,2,1,221,5,Platinum
15786.0,46,267,4932.2,2,1,1,211,4,Platinum
15787.0,26,206,948.05,2,1,2,212,5,Platinum
15789.0,358,25,351.3,4,3,3,433,10,Silver
15790.0,10,35,220.85,1,3,4,134,8,Gold
15791.0,43,75,1612.69,2,2,1,221,5,Platinum
15793.0,14,12,965.6099999999999,1,4,2,142,7,Gold
15795.0,149,42,610.01,4,2,3,423,9,Silver
15796.0,1,133,2711.56,1,1,1,111,3,Platinum
15797.0,113,8,2207.4,3,4,1,341,8,Gold
15799.0,75,98,884.14,3,2,2,322,7,Gold
15800.0,107,119,699.0799999999999,3,1,2,312,6,Gold
15801.0,46,64,1063.95,2,2,2,222,6,Gold
15802.0,142,1,451.42,3,4,3,343,10,Silver
15803.0,51,8,415.82000000000005,3,4,3,343,10,Silver
15804.0,0,263,4206.389999999999,1,1,1,111,3,Platinum
15805.0,23,301,5528.4800000000005,2,1,1,211,4,Platinum
15806.0,46,31,784.5799999999999,2,3,2,232,7,Gold
15807.0,50,48,903.9000000000001,2,2,2,222,6,Gold
15808.0,306,208,3734.9700000000003,4,1,1,411,6,Gold
15809.0,36,35,515.77,2,3,3,233,8,Gold
15810.0,78,89,1391.98,3,2,2,322,7,Gold
15811.0,22,133,2218.62,2,1,1,211,4,Platinum
15812.0,107,41,1801.14,3,3,1,331,7,Gold
15813.0,207,40,1303.9099999999999,4,3,2,432,9,Silver
15814.0,16,72,1945.33,1,2,1,121,4,Platinum
15815.0,63,49,2100.6,3,2,1,321,6,Gold
15819.0,49,123,1905.4500000000003,2,1,1,211,4,Platinum
15820.0,319,17,206.98,4,4,4,444,12,Bronze
15821.0,44,62,570.9599999999999,2,2,3,223,7,Gold
15822.0,3,33,885.4699999999999,1,3,2,132,6,Gold
15823.0,372,1,15.0,4,4,4,444,12,Bronze
15825.0,172,20,532.94,4,3,3,433,10,Silver
15826.0,56,68,1654.3100000000002,3,2,1,321,6,Gold
15827.0,73,115,1836.09,3,1,1,311,5,Platinum
15829.0,99,51,636.1399999999998,3,2,3,323,8,Gold
15830.0,37,39,576.0,2,3,3,233,8,Gold
15831.0,58,68,801.76,3,2,2,322,7,Gold
15832.0,254,54,836.7900000000001,4,2,2,422,8,Gold
15834.0,70,273,2233.75,3,1,1,311,5,Platinum
15835.0,44,50,954.09,2,2,2,222,6,Gold
15836.0,50,10,137.37,2,4,4,244,10,Silver
15837.0,64,24,391.98,3,3,3,333,9,Silver
15838.0,11,167,33643.079999999994,1,1,1,111,3,Platinum
15839.0,33,62,1048.49,2,2,2,222,6,Gold
15840.0,58,27,355.55999999999995,3,3,3,333,9,Silver
15841.0,72,47,1224.06,3,2,2,322,7,Gold
15843.0,303,8,118.95000000000002,4,4,4,444,12,Bronze
15844.0,46,11,130.73999999999998,2,4,4,244,10,Silver
15845.0,17,138,3711.77,1,1,1,111,3,Platinum
15847.0,38,22,389.2699999999999,2,3,3,233,8,Gold
15850.0,19,97,238.85,2,2,4,224,8,Gold
15852.0,186,22,160.70999999999998,4,3,4,434,11,Bronze
15853.0,51,30,110.80000000000001,3,3,4,334,10,Silver
15854.0,4,140,2974.6499999999996,1,1,1,111,3,Platinum
15855.0,136,80,712.24,3,2,2,322,7,Gold
15856.0,4,645,16387.57,1,1,1,111,3,Platinum
15857.0,18,14,296.99999999999994,2,4,4,244,10,Silver
15858.0,15,191,1438.8500000000001,1,1,2,112,4,Platinum
15860.0,40,142,977.2099999999998,2,1,2,212,5,Platinum
15861.0,12,546,3165.3599999999997,1,1,1,111,3,Platinum
15862.0,8,147,832.88,1,1,2,112,4,Platinum
15863.0,25,18,68.84,2,3,4,234,9,Silver
15864.0,22,20,1936.3200000000004,2,3,1,231,6,Gold
15865.0,40,40,895.13,2,3,2,232,7,Gold
15866.0,101,45,230.53,3,2,4,324,9,Silver
15867.0,5,461,3812.64,1,1,1,111,3,Platinum
15869.0,277,15,149.64000000000001,4,4,4,444,12,Bronze
15870.0,32,76,354.09000000000003,2,2,3,223,7,Gold
15872.0,14,128,360.93,1,1,3,113,5,Platinum
15874.0,63,120,4405.88,3,1,1,311,5,Platinum
15877.0,1,129,493.28000000000003,1,1,3,113,5,Platinum
15880.0,369,105,343.28,4,1,3,413,8,Gold
15881.0,312,29,501.39000000000004,4,3,3,433,10,Silver
15882.0,198,23,516.36,4,3,3,433,10,Silver
15883.0,2,49,396.47999999999996,1,2,3,123,6,Gold
15885.0,92,18,379.35,3,3,3,333,9,Silver
15886.0,60,12,181.09000000000003,3,4,4,344,11,Bronze
15888.0,80,12,168.31,3,4,4,344,11,Bronze
15889.0,156,93,446.87,4,2,3,423,9,Silver
15891.0,226,62,524.52,4,2,3,423,9,Silver
15894.0,253,41,263.55,4,3,4,434,11,Bronze
15895.0,149,11,179.17000000000002,4,4,4,444,12,Bronze
15897.0,194,24,222.05,4,3,4,434,11,Bronze
15898.0,1,86,1388.88,1,2,2,122,5,Platinum
15899.0,368,4,56.25,4,4,4,444,12,Bronze
15900.0,23,51,351.11000000000007,2,2,3,223,7,Gold
15901.0,16,116,363.88,1,1,3,113,5,Platinum
15903.0,9,74,5126.76,1,2,1,121,4,Platinum
15904.0,8,30,164.67999999999998,1,3,4,134,8,Gold
15906.0,19,150,1567.6899999999998,2,1,2,212,5,Platinum
15907.0,3,249,967.45,1,1,2,112,4,Platinum
15909.0,173,7,191.93999999999997,4,4,4,444,12,Bronze
15910.0,0,267,1232.18,1,1,2,112,4,Platinum
15912.0,178,19,264.61999999999995,4,3,4,434,11,Bronze
15916.0,16,155,1528.0900000000001,1,1,2,112,4,Platinum
15917.0,247,12,123.10000000000001,4,4,4,444,12,Bronze
15918.0,190,40,334.23,4,3,3,433,10,Silver
15919.0,19,143,639.8900000000001,2,1,3,213,6,Gold
15920.0,154,60,167.5,4,2,4,424,10,Silver
15921.0,172,25,336.03000000000003,4,3,3,433,10,Silver
15922.0,373,11,369.50000000000006,4,4,3,443,11,Bronze
15923.0,372,21,127.08000000000001,4,3,4,434,11,Bronze
15925.0,194,12,207.14999999999998,4,4,4,444,12,Bronze
15930.0,67,21,426.63000000000005,3,3,3,333,9,Silver
15932.0,4,115,2495.8700000000003,1,1,1,111,3,Platinum
15933.0,21,74,1107.4600000000003,2,2,2,222,6,Gold
15935.0,239,12,416.86,4,4,3,443,11,Bronze
15937.0,64,7,145.35,3,4,4,344,11,Bronze
15938.0,112,18,404.58,3,3,3,333,9,Silver
15939.0,89,76,6115.009999999999,3,2,1,321,6,Gold
15940.0,311,1,35.8,4,4,4,444,12,Bronze
15942.0,133,14,337.43999999999994,3,4,3,343,10,Silver
15944.0,276,6,325.1,4,4,3,443,11,Bronze
15945.0,365,2,181.0,4,4,4,444,12,Bronze
15947.0,82,29,1708.24,3,3,1,331,7,Gold
15948.0,8,60,955.2400000000001,1,2,2,122,5,Platinum
15949.0,16,19,364.72,1,3,3,133,7,Gold
15950.0,31,98,1765.51,2,2,1,221,5,Platinum
15951.0,8,41,708.22,1,3,2,132,6,Gold
15952.0,33,91,806.5699999999999,2,2,2,222,6,Gold
15953.0,15,98,1659.3799999999999,1,2,1,121,4,Platinum
15955.0,24,183,4416.26,2,1,1,211,4,Platinum
15957.0,31,42,428.89000000000004,2,2,3,223,7,Gold
15958.0,74,7,104.35,3,4,4,344,11,Bronze
15963.0,19,28,470.76000000000005,2,3,3,233,8,Gold
15965.0,17,122,845.64,1,1,2,112,4,Platinum
15967.0,23,84,418.83,2,2,3,223,7,Gold
15969.0,2,20,666.0999999999999,1,3,2,132,6,Gold
15970.0,303,11,314.1,4,4,3,443,11,Bronze
15971.0,17,35,4199.85,1,3,1,131,5,Platinum
15973.0,366,4,307.82,4,4,3,443,11,Bronze
15974.0,39,176,3442.15,2,1,1,211,4,Platinum
15975.0,84,24,371.01,3,3,3,333,9,Silver
15976.0,165,98,430.94,4,2,3,423,9,Silver
15977.0,17,65,1054.73,1,2,2,122,5,Platinum
15978.0,77,49,1098.78,3,2,2,322,7,Gold
15980.0,88,43,2398.8599999999997,3,2,1,321,6,Gold
15981.0,24,97,3408.48,2,2,1,221,5,Platinum
15983.0,22,113,1475.02,2,1,2,212,5,Platinum
15984.0,2,270,2837.67,1,1,1,111,3,Platinum
15985.0,123,37,1142.4199999999998,3,3,2,332,8,Gold
15986.0,30,14,168.11999999999998,2,4,4,244,10,Silver
15987.0,12,140,1451.28,1,1,2,112,4,Platinum
15988.0,19,27,158.03,2,3,4,234,9,Silver
15990.0,44,52,792.1100000000001,2,2,2,222,6,Gold
15992.0,3,3,41.989999999999995,1,4,4,144,9,Silver
15993.0,8,552,2797.57,1,1,1,111,3,Platinum
15994.0,54,35,427.07000000000005,3,3,3,333,9,Silver
15996.0,88,130,1060.68,3,1,2,312,6,Gold
15998.0,36,506,3089.97,2,1,1,211,4,Platinum
16000.0,2,9,12393.699999999999,1,4,1,141,6,Gold
16003.0,29,103,2735.37,2,1,1,211,4,Platinum
16005.0,12,218,615.3900000000001,1,1,3,113,5,Platinum
16006.0,211,8,101.4,4,4,4,444,12,Bronze
16007.0,47,385,1701.94,2,1,1,211,4,Platinum
16008.0,23,33,478.78000000000003,2,3,3,233,8,Gold
16009.0,22,90,992.7100000000002,2,2,2,222,6,Gold
16010.0,245,86,407.50000000000006,4,2,3,423,9,Silver
16011.0,8,212,3362.7099999999996,1,1,1,111,3,Platinum
16012.0,35,94,1415.29,2,2,2,222,6,Gold
16013.0,3,139,37130.600000000006,1,1,1,111,3,Platinum
16014.0,37,145,662.3800000000001,2,1,2,212,5,Platinum
16015.0,3,182,705.39,1,1,2,112,4,Platinum
16016.0,3,235,1508.7600000000002,1,1,2,112,4,Platinum
16017.0,47,32,211.88,2,3,4,234,9,Silver
16018.0,39,28,408.90000000000003,2,3,3,233,8,Gold
16019.0,46,160,3786.24,2,1,1,211,4,Platinum
16020.0,16,46,851.01,1,2,2,122,5,Platinum
16022.0,260,76,628.2800000000002,4,2,3,423,9,Silver
16023.0,46,101,719.81,2,1,2,212,5,Platinum
16024.0,12,64,251.24,1,2,4,124,7,Gold
16025.0,29,28,439.65999999999997,2,3,3,233,8,Gold
16026.0,43,32,236.09,2,3,4,234,9,Silver
16027.0,91,16,934.6199999999999,3,4,2,342,9,Silver
16029.0,38,242,81024.84,2,1,1,211,4,Platinum
16030.0,309,29,331.24,4,3,3,433,10,Silver
16031.0,92,100,548.94,3,1,3,313,7,Gold
16033.0,5,1137,8816.4,1,1,1,111,3,Platinum
16034.0,196,22,437.69999999999993,4,3,3,433,10,Silver
16036.0,87,55,758.9199999999998,3,2,2,322,7,Gold
16037.0,269,39,855.0200000000001,4,3,2,432,9,Silver
16038.0,7,26,471.78,1,3,3,133,7,Gold
16040.0,65,65,1313.5500000000002,3,2,2,322,7,Gold
16041.0,30,6,3166.4,2,4,1,241,7,Gold
16042.0,22,71,1197.2700000000002,2,2,2,222,6,Gold
16043.0,37,39,773.99,2,3,2,232,7,Gold
16045.0,119,83,1340.7,3,2,2,322,7,Gold
16048.0,373,8,256.44000000000005,4,4,4,444,12,Bronze
16049.0,40,312,1111.79,2,1,2,212,5,Platinum
16050.0,173,10,137.89999999999998,4,4,4,444,12,Bronze
16052.0,54,34,362.05999999999995,3,3,3,333,9,Silver
16053.0,32,84,1511.9500000000003,2,2,2,222,6,Gold
16054.0,145,70,783.9000000000001,4,2,2,422,8,Gold
16055.0,220,8,134.8,4,4,4,444,12,Bronze
16056.0,45,68,664.85,2,2,2,222,6,Gold
16057.0,16,121,2263.12,1,1,1,111,3,Platinum
16059.0,65,180,1459.8600000000001,3,1,2,312,6,Gold
16062.0,9,64,1153.62,1,2,2,122,5,Platinum
16063.0,260,23,335.32000000000005,4,3,3,433,10,Silver
16065.0,365,74,372.09,4,2,3,423,9,Silver
16066.0,16,102,1521.8700000000003,1,1,2,112,4,Platinum
16070.0,22,33,852.15,2,3,2,232,7,Gold
16071.0,44,21,326.24,2,3,3,233,8,Gold
16072.0,288,23,584.32,4,3,3,433,10,Silver
16073.0,297,1,122.39999999999999,4,4,4,444,12,Bronze
16076.0,3,129,2234.73,1,1,1,111,3,Platinum
16078.0,283,1,79.2,4,4,4,444,12,Bronze
16079.0,16,21,1352.0000000000002,1,3,2,132,6,Gold
16080.0,81,10,217.16000000000003,3,4,4,344,11,Bronze
16081.0,56,227,2806.8999999999996,3,1,1,311,5,Platinum
16083.0,100,31,1317.62,3,3,2,332,8,Gold
16084.0,299,38,436.18,4,3,3,433,10,Silver
16085.0,23,167,981.51,2,1,2,212,5,Platinum
16086.0,59,39,1121.3899999999999,3,3,2,332,8,Gold
16091.0,154,18,315.06,4,3,3,433,10,Silver
16092.0,114,51,817.86,3,2,2,322,7,Gold
16093.0,106,1,17.0,3,4,4,344,11,Bronze
16094.0,11,63,1078.2299999999998,1,2,2,122,5,Platinum
16096.0,264,12,320.62,4,4,3,443,11,Bronze
16097.0,240,10,185.05,4,4,4,444,12,Bronze
16098.0,87,67,2005.63,3,2,1,321,6,Gold
16099.0,50,39,731.8999999999997,2,3,2,232,7,Gold
16101.0,70,76,1290.6999999999998,3,2,2,322,7,Gold
16102.0,42,57,1842.14,2,2,1,221,5,Platinum
16103.0,7,48,1429.6399999999999,1,2,2,122,5,Platinum
16104.0,61,29,302.36,3,3,3,333,9,Silver
16105.0,248,13,336.96,4,4,3,443,11,Bronze
16106.0,65,6,108.38,3,4,4,344,11,Bronze
16107.0,17,31,3204.16,1,3,1,131,5,Platinum
16108.0,84,48,842.5,3,2,2,322,7,Gold
16109.0,218,18,611.8800000000001,4,3,3,433,10,Silver
16110.0,45,354,1337.48,2,1,2,212,5,Platinum
16112.0,143,16,195.74,4,4,4,444,12,Bronze
16113.0,183,30,161.38,4,3,4,434,11,Bronze
16114.0,170,8,135.75000000000003,4,4,4,444,12,Bronze
16115.0,9,284,1667.97,1,1,1,111,3,Platinum
16116.0,211,34,612.7800000000001,4,3,3,433,10,Silver
16117.0,189,30,232.21,4,3,4,434,11,Bronze
16119.0,8,16,423.36,1,4,3,143,8,Gold
16120.0,59,30,1309.14,3,3,2,332,8,Gold
16121.0,57,212,867.1099999999999,3,1,2,312,6,Gold
